Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Who's your boyfriend?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who's your husband?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who's your life partner?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who's your partner?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who's your significant other?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who's your wife?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you dating?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you date?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your sweetheart?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your spouse?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who's your crush?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you monogamous?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Describe the perfect boyfriend	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Describe the perfect date	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Describe the perfect girlfriend	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Describe the perfect match	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Describe your perfect date	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Describe your perfect match	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a type?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
How do you feel about romance?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
What are you looking for in a relationship?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
What do you find attractive?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a crush?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
What's your type?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you romantically involved with someone?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you romantically tied to anyone?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you romantically tied to somebody?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you romantically tied to someone?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you seeing somebody?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you seeing someone?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a boyfriend?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a girlfriend?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a husband?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a life partner?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your sweetie?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a significant other?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Are you polyamorous?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a wife?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who are you dating?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who are you married to?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your boyfriend?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your girlfriend?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your hubby?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your husband?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your lady?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your lady friend?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your life partner?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your main squeeze?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your partner?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Who is your significant other?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Do you have a partner?	I'm all business.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	107
Knock knock	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Mic check	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
We should chat	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Say anything	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can we talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you talk to me	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Chat with me	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can you chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can anybody hear me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can somebody hear me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can someone hear me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Can we chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody listening?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody free?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anyone around to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody there to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody listening to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody around to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anybody available to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone there?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to listen with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone home?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody home?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody there?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anyone around to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Anybody around to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to listen with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you listening to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you listening?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you there to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anyone around to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you free to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you around to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Are you available to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is anyone around to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to listen with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to listen with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to listen with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone free to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Let's talk	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is there anybody listening?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is there anyone listening?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is there someone listening?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Let's chat	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Talk to me	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Talk with me	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
We should talk	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone available to chat with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to speak with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to speak?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to talk to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to talk with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to chat to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone listening to me talk?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to chat?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to listen to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to listen with me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to listen?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
Is someone there to speak to me?	I'm always happy to chat.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	108
